,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
7491,2023-11-09 03:00:00+00:00,Dubai,439.0,62.3,28.5,24.0,36.6,71.9,72.67
7492,2023-11-09 04:00:00+00:00,Dubai,420.0,55.3,26.6,34.0,38.1,73.8,72.41333
7493,2023-11-09 05:00:00+00:00,Dubai,388.0,45.1,23.0,50.0,31.1,65.0,72.06834
7494,2023-11-09 06:00:00+00:00,Dubai,354.0,35.9,19.3,65.0,25.7,58.7,71.611664
7495,2023-11-09 07:00:00+00:00,Dubai,321.0,28.6,15.8,80.0,23.7,56.7,71.11167
7496,2023-11-09 08:00:00+00:00,Dubai,287.0,22.2,12.4,94.0,22.8,62.9,70.566666
7497,2023-11-09 09:00:00+00:00,Dubai,263.0,18.2,9.9,104.0,22.9,74.7,70.011665
7498,2023-11-09 10:00:00+00:00,Dubai,255.0,17.7,9.1,108.0,23.6,85.7,69.52167
7499,2023-11-09 11:00:00+00:00,Dubai,258.0,19.5,9.3,108.0,24.0,92.0,69.16167
7500,2023-11-09 12:00:00+00:00,Dubai,293.0,25.2,11.3,103.0,24.2,73.1,68.895
7501,2023-11-09 13:00:00+00:00,Dubai,294.0,28.7,11.4,95.0,25.3,73.6,68.728325
7502,2023-11-09 14:00:00+00:00,Dubai,295.0,33.8,11.7,82.0,25.9,73.3,68.61667
7503,2023-11-09 15:00:00+00:00,Dubai,302.0,38.9,12.3,70.0,26.7,75.9,68.549995
7504,2023-11-09 16:00:00+00:00,Dubai,320.0,44.5,13.9,57.0,27.5,77.3,68.57
7505,2023-11-09 17:00:00+00:00,Dubai,344.0,50.2,15.8,44.0,30.4,78.2,68.64333
7506,2023-11-09 18:00:00+00:00,Dubai,358.0,53.5,17.0,34.0,31.8,75.0,68.763336
7507,2023-11-09 19:00:00+00:00,Dubai,356.0,53.0,16.6,30.0,32.1,68.2,68.85333
7508,2023-11-09 20:00:00+00:00,Dubai,344.0,50.1,15.3,30.0,30.7,60.3,68.83
7509,2023-11-09 21:00:00+00:00,Dubai,331.0,47.0,14.3,31.0,28.2,53.4,68.67167
7510,2023-11-09 22:00:00+00:00,Dubai,315.0,43.5,14.0,33.0,26.4,49.7,68.40167
7511,2023-11-09 23:00:00+00:00,Dubai,297.0,39.6,13.9,37.0,25.2,48.4,68.08167
7512,2023-11-10 00:00:00+00:00,Dubai,309.0,40.0,12.5,30.0,29.2,52.9,67.755005
7513,2023-11-10 01:00:00+00:00,Dubai,322.0,42.6,13.6,26.0,27.5,52.3,67.375
7514,2023-11-10 02:00:00+00:00,Dubai,341.0,46.3,15.3,21.0,27.7,53.3,67.05167
7515,2023-11-10 03:00:00+00:00,Dubai,366.0,48.9,17.4,20.0,31.7,59.3,66.77167
7516,2023-11-10 04:00:00+00:00,Dubai,401.0,49.7,20.2,26.0,37.6,67.5,66.56167
7517,2023-11-10 05:00:00+00:00,Dubai,442.0,49.5,23.4,35.0,37.0,67.3,66.45667
7518,2023-11-10 06:00:00+00:00,Dubai,478.0,48.8,26.1,46.0,30.7,58.4,66.495
7519,2023-11-10 07:00:00+00:00,Dubai,506.0,47.0,27.9,58.0,27.2,54.0,66.490005
7520,2023-11-10 08:00:00+00:00,Dubai,528.0,44.7,29.1,71.0,26.0,56.7,66.445
7521,2023-11-10 09:00:00+00:00,Dubai,546.0,44.3,29.8,79.0,27.0,60.1,66.341675
7522,2023-11-10 10:00:00+00:00,Dubai,565.0,48.2,30.2,78.0,27.4,58.6,66.098335
7523,2023-11-10 11:00:00+00:00,Dubai,578.0,53.9,30.0,72.0,26.5,53.3,65.646675
7524,2023-11-10 12:00:00+00:00,Dubai,487.0,50.2,24.4,71.0,26.1,60.3,65.00167
7525,2023-11-10 13:00:00+00:00,Dubai,465.0,48.7,22.2,71.0,25.7,53.9,64.78834
7526,2023-11-10 14:00:00+00:00,Dubai,433.0,46.5,19.1,70.0,24.3,46.4,64.46
7527,2023-11-10 15:00:00+00:00,Dubai,403.0,44.1,16.6,70.0,21.2,39.3,64.01167
7528,2023-11-10 16:00:00+00:00,Dubai,373.0,40.3,15.2,73.0,19.2,35.6,63.401665
7529,2023-11-10 17:00:00+00:00,Dubai,344.0,36.2,14.3,76.0,18.3,33.5,62.706673
7530,2023-11-10 18:00:00+00:00,Dubai,328.0,35.6,14.3,75.0,18.8,33.5,62.15667
7531,2023-11-10 19:00:00+00:00,Dubai,335.0,41.2,15.4,65.0,21.4,37.3,61.72333
7532,2023-11-10 20:00:00+00:00,Dubai,356.0,50.2,17.4,50.0,25.1,43.3,61.36667
7533,2023-11-10 21:00:00+00:00,Dubai,375.0,57.8,19.0,37.0,29.1,49.9,61.18
7534,2023-11-10 22:00:00+00:00,Dubai,383.0,62.3,19.7,28.0,33.1,56.1,61.21
7535,2023-11-10 23:00:00+00:00,Dubai,390.0,65.5,20.1,20.0,34.8,59.1,61.43333
7536,2023-11-11 00:00:00+00:00,Dubai,381.0,64.8,15.8,12.0,39.8,65.0,61.75333
7537,2023-11-11 01:00:00+00:00,Dubai,408.0,64.7,17.8,10.0,37.0,61.9,62.106663
7538,2023-11-11 02:00:00+00:00,Dubai,447.0,64.7,20.9,8.0,36.9,61.5,62.423332
7539,2023-11-11 03:00:00+00:00,Dubai,491.0,65.0,24.9,10.0,41.0,66.6,62.729996
7540,2023-11-11 04:00:00+00:00,Dubai,546.0,66.6,31.1,18.0,51.1,80.6,63.04
7541,2023-11-11 05:00:00+00:00,Dubai,605.0,68.6,38.4,30.0,50.4,79.4,63.489998
7542,2023-11-11 06:00:00+00:00,Dubai,642.0,68.9,43.1,41.0,35.9,58.6,63.93667
7543,2023-11-11 07:00:00+00:00,Dubai,642.0,65.9,43.6,51.0,26.5,45.4,64.11
7544,2023-11-11 08:00:00+00:00,Dubai,619.0,61.3,41.5,61.0,23.2,40.7,64.08667
7545,2023-11-11 09:00:00+00:00,Dubai,592.0,57.7,38.5,69.0,23.2,40.5,63.993336
7546,2023-11-11 10:00:00+00:00,Dubai,567.0,57.4,34.6,73.0,23.6,41.2,63.86667
7547,2023-11-11 11:00:00+00:00,Dubai,536.0,58.2,29.7,75.0,22.8,40.0,63.74
7548,2023-11-11 12:00:00+00:00,Dubai,465.0,48.7,22.8,80.0,24.0,44.6,63.61667
7549,2023-11-11 13:00:00+00:00,Dubai,411.0,41.9,18.9,84.0,21.3,40.2,63.54667
7550,2023-11-11 14:00:00+00:00,Dubai,337.0,32.7,13.6,89.0,19.5,37.1,63.4
7551,2023-11-11 15:00:00+00:00,Dubai,282.0,25.8,9.8,92.0,17.8,34.1,63.239998
7552,2023-11-11 16:00:00+00:00,Dubai,263.0,23.1,8.8,92.0,17.0,32.6,63.126663
7553,2023-11-11 17:00:00+00:00,Dubai,262.0,22.8,9.3,89.0,17.3,32.8,63.05333
7554,2023-11-11 18:00:00+00:00,Dubai,272.0,24.9,10.5,84.0,18.7,34.6,63.019997
7555,2023-11-11 19:00:00+00:00,Dubai,293.0,30.2,12.6,76.0,21.9,39.2,63.016666
7556,2023-11-11 20:00:00+00:00,Dubai,324.0,37.8,15.3,65.0,25.8,45.3,63.033337
7557,2023-11-11 21:00:00+00:00,Dubai,352.0,44.8,17.8,54.0,29.5,51.7,63.056664
7558,2023-11-11 22:00:00+00:00,Dubai,369.0,50.4,19.6,44.0,32.7,57.6,63.07
7559,2023-11-11 23:00:00+00:00,Dubai,382.0,55.5,21.0,34.0,34.9,61.7,63.056664
7560,2023-11-12 00:00:00+00:00,Dubai,393.0,57.5,19.3,26.0,39.2,66.8,63.06
7561,2023-11-12 01:00:00+00:00,Dubai,425.0,61.3,21.4,21.0,39.1,67.3,63.04
7562,2023-11-12 02:00:00+00:00,Dubai,470.0,66.5,24.5,14.0,38.5,66.4,63.11
7563,2023-11-12 03:00:00+00:00,Dubai,509.0,69.6,27.6,12.0,41.6,69.6,63.163334
7564,2023-11-12 04:00:00+00:00,Dubai,537.0,68.9,31.1,20.0,49.6,79.9,63.18333
7565,2023-11-12 05:00:00+00:00,Dubai,559.0,66.1,34.6,33.0,43.9,71.5,63.13333
7566,2023-11-12 06:00:00+00:00,Dubai,568.0,62.6,36.6,46.0,32.8,55.3,62.916664
7567,2023-11-12 07:00:00+00:00,Dubai,557.0,57.8,35.8,57.0,24.9,43.3,62.81333
7568,2023-11-12 08:00:00+00:00,Dubai,534.0,52.3,33.4,67.0,20.5,38.3,62.760002
7569,2023-11-12 09:00:00+00:00,Dubai,515.0,49.0,31.2,74.0,19.9,40.4,62.670002
7570,2023-11-12 10:00:00+00:00,Dubai,512.0,50.2,29.9,77.0,20.4,43.2,62.560005
7571,2023-11-12 11:00:00+00:00,Dubai,514.0,53.6,28.8,76.0,21.2,44.5,62.45334
7572,2023-11-12 12:00:00+00:00,Dubai,328.0,36.1,15.4,86.0,20.4,59.4,62.4
7573,2023-11-12 13:00:00+00:00,Dubai,331.0,39.4,15.5,79.0,20.7,59.1,62.280006
7574,2023-11-12 14:00:00+00:00,Dubai,335.0,44.1,15.7,68.0,21.5,55.9,62.260002
7575,2023-11-12 15:00:00+00:00,Dubai,339.0,48.7,16.0,58.0,23.6,61.2,62.326668
7576,2023-11-12 16:00:00+00:00,Dubai,343.0,53.2,16.7,48.0,26.4,73.6,62.520004
7577,2023-11-12 17:00:00+00:00,Dubai,348.0,57.5,17.5,37.0,29.0,81.7,62.833336
7578,2023-11-12 18:00:00+00:00,Dubai,350.0,60.2,17.9,29.0,30.9,81.3,63.223335
7579,2023-11-12 19:00:00+00:00,Dubai,351.0,60.5,17.4,24.0,32.4,77.3,63.629997
7580,2023-11-12 20:00:00+00:00,Dubai,349.0,59.1,16.4,22.0,33.2,71.5,64.205
7581,2023-11-12 21:00:00+00:00,Dubai,342.0,56.5,15.5,22.0,31.4,65.7,64.64166
7582,2023-11-12 22:00:00+00:00,Dubai,322.0,51.6,14.7,25.0,28.8,61.7,64.875
7583,2023-11-12 23:00:00+00:00,Dubai,296.0,45.4,14.0,31.0,26.4,60.1,64.94333
7584,2023-11-13 00:00:00+00:00,Dubai,318.0,49.5,13.7,21.0,30.4,63.6,64.91667
7585,2023-11-13 01:00:00+00:00,Dubai,333.0,48.5,14.1,20.0,28.9,63.1,64.863335
7586,2023-11-13 02:00:00+00:00,Dubai,356.0,47.2,14.8,20.0,28.3,63.8,64.79333
7587,2023-11-13 03:00:00+00:00,Dubai,387.0,47.1,16.5,22.0,32.5,68.7,64.75
7588,2023-11-13 04:00:00+00:00,Dubai,435.0,49.5,20.0,29.0,40.2,77.8,64.735
7589,2023-11-13 05:00:00+00:00,Dubai,491.0,53.0,24.5,38.0,40.0,78.2,64.7
7590,2023-11-13 06:00:00+00:00,Dubai,536.0,55.6,28.7,46.0,31.7,66.6,64.81166
7591,2023-11-13 07:00:00+00:00,Dubai,561.0,55.6,32.6,53.0,24.7,55.8,65.0
7592,2023-11-13 08:00:00+00:00,Dubai,574.0,54.7,36.1,60.0,22.3,51.9,65.20833
7593,2023-11-13 09:00:00+00:00,Dubai,580.0,54.9,38.0,64.0,22.9,52.0,65.435
7594,2023-11-13 10:00:00+00:00,Dubai,587.0,58.7,37.7,65.0,24.1,52.5,65.628334
7595,2023-11-13 11:00:00+00:00,Dubai,586.0,63.8,35.7,63.0,25.3,52.2,65.78333
7596,2023-11-13 12:00:00+00:00,Dubai,614.0,63.6,36.2,61.0,21.4,41.7,65.91167
7597,2023-11-13 13:00:00+00:00,Dubai,538.0,56.2,30.2,70.0,21.4,39.7,65.61667
7598,2023-11-13 14:00:00+00:00,Dubai,432.0,46.0,22.0,82.0,19.8,35.9,65.293335
7599,2023-11-13 15:00:00+00:00,Dubai,352.0,38.6,16.2,90.0,17.6,32.4,64.96
7600,2023-11-13 16:00:00+00:00,Dubai,318.0,35.9,14.9,91.0,16.7,30.7,64.479996
7601,2023-11-13 17:00:00+00:00,Dubai,310.0,36.0,16.0,88.0,17.1,31.4,63.764996
7602,2023-11-13 18:00:00+00:00,Dubai,315.0,38.8,17.7,81.0,19.0,34.6,62.926666
7603,2023-11-13 19:00:00+00:00,Dubai,338.0,45.9,20.0,69.0,23.3,42.0,62.14833
7604,2023-11-13 20:00:00+00:00,Dubai,375.0,55.8,22.9,52.0,28.4,51.0,61.56
7605,2023-11-13 21:00:00+00:00,Dubai,406.0,63.8,24.7,38.0,32.1,58.1,61.218334
7606,2023-11-13 22:00:00+00:00,Dubai,420.0,68.5,24.6,27.0,35.4,64.0,61.091667
7607,2023-11-13 23:00:00+00:00,Dubai,428.0,71.3,23.3,17.0,37.1,67.8,61.129997
7608,2023-11-14 00:00:00+00:00,Dubai,415.0,70.2,15.2,7.0,45.5,75.4,61.353333
7609,2023-11-14 01:00:00+00:00,Dubai,437.0,68.3,17.3,6.0,38.9,70.8,61.856667
7610,2023-11-14 02:00:00+00:00,Dubai,469.0,65.6,20.4,5.0,36.4,69.4,62.19
7611,2023-11-14 03:00:00+00:00,Dubai,502.0,63.3,23.5,7.0,38.4,74.5,62.46
7612,2023-11-14 04:00:00+00:00,Dubai,536.0,62.2,26.4,16.0,44.1,85.7,62.65667
7613,2023-11-14 05:00:00+00:00,Dubai,571.0,61.5,29.4,28.0,44.7,91.3,62.78667
7614,2023-11-14 06:00:00+00:00,Dubai,600.0,60.5,32.2,39.0,33.3,82.7,62.943336
7615,2023-11-14 07:00:00+00:00,Dubai,616.0,57.8,34.9,48.0,26.3,78.2,62.99667
7616,2023-11-14 08:00:00+00:00,Dubai,626.0,54.9,37.6,55.0,22.8,85.0,63.05
7617,2023-11-14 09:00:00+00:00,Dubai,644.0,54.9,40.0,59.0,23.6,95.5,63.31667
7618,2023-11-14 10:00:00+00:00,Dubai,694.0,61.0,43.2,56.0,25.5,97.6,64.041664
7619,2023-11-14 11:00:00+00:00,Dubai,752.0,70.2,46.2,49.0,26.4,95.9,64.793335
7620,2023-11-14 12:00:00+00:00,Dubai,733.0,66.6,42.6,39.0,22.6,78.9,65.52167
7621,2023-11-14 13:00:00+00:00,Dubai,638.0,62.1,35.6,47.0,22.1,72.6,66.14167
7622,2023-11-14 14:00:00+00:00,Dubai,507.0,55.7,26.0,58.0,21.0,63.1,66.689995
7623,2023-11-14 15:00:00+00:00,Dubai,400.0,48.6,18.3,69.0,19.0,52.5,67.14333
7624,2023-11-14 16:00:00+00:00,Dubai,341.0,39.5,14.3,81.0,17.9,45.1,67.47834
7625,2023-11-14 17:00:00+00:00,Dubai,306.0,29.9,12.3,92.0,17.8,41.1,67.71834
7626,2023-11-14 18:00:00+00:00,Dubai,290.0,25.3,11.9,97.0,18.5,40.2,67.880005
7627,2023-11-14 19:00:00+00:00,Dubai,300.0,30.2,13.8,89.0,20.4,41.9,67.973335
7628,2023-11-14 20:00:00+00:00,Dubai,330.0,40.1,17.2,74.0,23.2,45.6,67.971664
7629,2023-11-14 21:00:00+00:00,Dubai,350.0,47.9,19.8,61.0,25.8,49.7,67.88167
7630,2023-11-14 22:00:00+00:00,Dubai,349.0,50.5,20.4,52.0,27.1,52.5,67.74167
7631,2023-11-14 23:00:00+00:00,Dubai,338.0,50.9,20.2,45.0,26.2,53.2,67.549995
7632,2023-11-15 00:00:00+00:00,Dubai,349.0,54.6,18.3,31.0,28.6,55.8,67.30666
7633,2023-11-15 01:00:00+00:00,Dubai,337.0,52.1,17.4,31.0,22.3,50.6,66.979996
7634,2023-11-15 02:00:00+00:00,Dubai,323.0,48.8,16.2,31.0,18.7,46.9,66.64333
7635,2023-11-15 03:00:00+00:00,Dubai,322.0,46.6,15.8,33.0,19.8,48.4,66.268326
7636,2023-11-15 04:00:00+00:00,Dubai,348.0,47.3,17.0,38.0,24.3,55.5,65.83333
7637,2023-11-15 05:00:00+00:00,Dubai,389.0,49.1,18.9,45.0,26.5,60.1,65.33
7638,2023-11-15 06:00:00+00:00,Dubai,422.0,49.2,20.6,53.0,23.2,57.5,64.81
7639,2023-11-15 07:00:00+00:00,Dubai,432.0,44.2,21.2,64.0,20.6,64.7,64.39
7640,2023-11-15 08:00:00+00:00,Dubai,436.0,37.3,21.5,76.0,21.1,73.3,64.16499
7641,2023-11-15 09:00:00+00:00,Dubai,458.0,35.8,22.9,82.0,23.1,74.3,63.969997
7642,2023-11-15 10:00:00+00:00,Dubai,529.0,45.1,27.1,76.0,24.7,71.9,63.61667
7643,2023-11-15 11:00:00+00:00,Dubai,618.0,59.6,32.5,64.0,25.5,69.4,63.18834
7644,2023-11-15 12:00:00+00:00,Dubai,428.0,43.6,18.6,55.0,26.8,65.2,62.746666
7645,2023-11-15 13:00:00+00:00,Dubai,460.0,51.9,20.5,48.0,31.2,70.1,62.518333
7646,2023-11-15 14:00:00+00:00,Dubai,501.0,63.1,23.0,39.0,28.5,67.5,62.47667
7647,2023-11-15 15:00:00+00:00,Dubai,514.0,70.0,24.4,33.0,26.9,70.8,62.550003
7648,2023-11-15 16:00:00+00:00,Dubai,475.0,69.5,24.0,33.0,25.5,76.8,62.855
7649,2023-11-15 17:00:00+00:00,Dubai,409.0,64.6,22.5,37.0,28.9,109.9,63.38333
7650,2023-11-15 18:00:00+00:00,Dubai,351.0,57.3,20.2,42.0,34.5,157.4,64.53
7651,2023-11-15 19:00:00+00:00,Dubai,313.0,46.0,16.5,51.0,37.8,175.6,66.48334
7652,2023-11-15 20:00:00+00:00,Dubai,283.0,32.3,12.0,62.0,38.6,166.7,68.71167
7653,2023-11-15 21:00:00+00:00,Dubai,263.0,22.5,8.9,69.0,37.0,145.8,70.729996
7654,2023-11-15 22:00:00+00:00,Dubai,254.0,19.6,8.2,68.0,34.7,127.6,72.331665
7655,2023-11-15 23:00:00+00:00,Dubai,256.0,20.6,8.9,62.0,31.9,112.7,73.583336
7656,2023-11-16 00:00:00+00:00,Dubai,276.0,22.9,10.0,55.0,27.4,83.8,74.575
7657,2023-11-16 01:00:00+00:00,Dubai,289.0,27.7,11.1,49.0,25.6,77.8,75.041664
7658,2023-11-16 02:00:00+00:00,Dubai,307.0,34.3,12.7,40.0,24.5,74.3,75.495
7659,2023-11-16 03:00:00+00:00,Dubai,327.0,39.3,14.3,35.0,26.0,77.5,75.95166
7660,2023-11-16 04:00:00+00:00,Dubai,352.0,41.7,16.2,36.0,28.7,85.2,76.43667
7661,2023-11-16 05:00:00+00:00,Dubai,378.0,42.4,18.1,41.0,28.3,84.8,76.93167
7662,2023-11-16 06:00:00+00:00,Dubai,390.0,41.0,19.0,47.0,26.2,83.1,77.34334
7663,2023-11-16 07:00:00+00:00,Dubai,375.0,35.7,17.9,55.0,22.7,79.2,77.770004
7664,2023-11-16 08:00:00+00:00,Dubai,347.0,28.2,15.6,64.0,21.7,75.7,78.011665
7665,2023-11-16 09:00:00+00:00,Dubai,328.0,23.7,13.9,70.0,22.9,76.1,78.051674
7666,2023-11-16 10:00:00+00:00,Dubai,332.0,24.8,13.4,70.0,25.0,78.0,78.08167
7667,2023-11-16 11:00:00+00:00,Dubai,345.0,28.7,13.4,68.0,27.4,79.2,78.183334
7668,2023-11-16 12:00:00+00:00,Dubai,335.0,31.8,13.9,69.0,24.9,75.9,78.346664
7669,2023-11-16 13:00:00+00:00,Dubai,329.0,33.3,13.4,65.0,27.0,75.0,78.525
7670,2023-11-16 14:00:00+00:00,Dubai,321.0,35.3,12.8,60.0,26.0,66.4,78.60666
7671,2023-11-16 15:00:00+00:00,Dubai,310.0,36.5,12.4,56.0,23.8,60.3,78.588326
7672,2023-11-16 16:00:00+00:00,Dubai,294.0,36.2,12.4,55.0,22.5,60.3,78.41333
7673,2023-11-16 17:00:00+00:00,Dubai,275.0,35.0,12.7,56.0,23.2,70.3,78.138336
7674,2023-11-16 18:00:00+00:00,Dubai,261.0,34.2,13.0,56.0,24.2,76.1,77.47833
7675,2023-11-16 19:00:00+00:00,Dubai,256.0,34.1,13.2,56.0,24.3,71.5,76.12334
7676,2023-11-16 20:00:00+00:00,Dubai,256.0,34.3,13.5,56.0,24.2,63.6,74.388336
7677,2023-11-16 21:00:00+00:00,Dubai,260.0,34.5,13.9,56.0,23.8,57.6,72.67
7678,2023-11-16 22:00:00+00:00,Dubai,267.0,34.3,14.5,56.0,22.8,52.0,71.2
7679,2023-11-16 23:00:00+00:00,Dubai,277.0,34.0,15.3,55.0,22.9,50.2,69.94
7680,2023-11-17 00:00:00+00:00,Dubai,265.0,27.5,11.8,61.0,23.7,49.1,68.89833
7681,2023-11-17 01:00:00+00:00,Dubai,280.0,30.7,12.8,59.0,24.2,48.5,68.32
7682,2023-11-17 02:00:00+00:00,Dubai,302.0,35.3,14.4,56.0,25.7,49.6,67.831665
7683,2023-11-17 03:00:00+00:00,Dubai,326.0,39.6,16.2,54.0,24.6,46.6,67.42
7684,2023-11-17 04:00:00+00:00,Dubai,353.0,43.8,18.5,52.0,24.5,46.3,66.90499
7685,2023-11-17 05:00:00+00:00,Dubai,381.0,47.8,21.1,49.0,25.6,48.0,66.25667
7686,2023-11-17 06:00:00+00:00,Dubai,405.0,49.7,23.1,50.0,24.7,46.6,65.643326
7687,2023-11-17 07:00:00+00:00,Dubai,419.0,47.3,24.2,56.0,25.2,48.0,65.035
7688,2023-11-17 08:00:00+00:00,Dubai,427.0,42.7,24.8,65.0,25.9,52.6,64.51499
7689,2023-11-17 09:00:00+00:00,Dubai,437.0,40.5,25.2,70.0,26.8,60.1,64.130005
7690,2023-11-17 10:00:00+00:00,Dubai,457.0,43.8,26.1,68.0,27.9,65.4,63.86333
7691,2023-11-17 11:00:00+00:00,Dubai,479.0,49.6,26.8,62.0,28.6,66.6,63.65333
7692,2023-11-17 12:00:00+00:00,Dubai,393.0,37.5,18.1,66.0,16.0,32.6,63.44333
7693,2023-11-17 13:00:00+00:00,Dubai,369.0,37.2,16.0,63.0,15.8,31.7,62.721664
7694,2023-11-17 14:00:00+00:00,Dubai,336.0,36.8,13.1,59.0,16.6,32.4,61.999992
7695,2023-11-17 15:00:00+00:00,Dubai,312.0,36.2,11.1,55.0,16.7,31.8,61.43333
7696,2023-11-17 16:00:00+00:00,Dubai,306.0,35.3,10.9,53.0,17.8,32.4,60.958332
7697,2023-11-17 17:00:00+00:00,Dubai,309.0,34.3,11.6,51.0,20.2,35.0,60.493336
7698,2023-11-17 18:00:00+00:00,Dubai,317.0,33.8,12.3,50.0,22.7,38.2,59.524994
7699,2023-11-17 19:00:00+00:00,Dubai,329.0,34.3,12.7,49.0,25.0,41.4,56.36667
7700,2023-11-17 20:00:00+00:00,Dubai,346.0,35.4,13.2,48.0,26.3,43.9,53.85833
7701,2023-11-17 21:00:00+00:00,Dubai,362.0,36.5,13.9,47.0,25.8,44.4,52.333336
7702,2023-11-17 22:00:00+00:00,Dubai,370.0,36.6,14.8,47.0,25.4,45.3,52.666664
7703,2023-11-17 23:00:00+00:00,Dubai,378.0,36.8,15.9,48.0,25.1,46.8,53.100006
7704,2023-11-18 00:00:00+00:00,Dubai,414.0,37.2,16.8,48.0,34.2,61.2,53.466667
7705,2023-11-18 01:00:00+00:00,Dubai,464.0,42.9,20.7,42.0,31.9,60.5,55.216667
7706,2023-11-18 02:00:00+00:00,Dubai,534.0,50.6,26.1,34.0,34.3,63.8,56.5
7707,2023-11-18 03:00:00+00:00,Dubai,589.0,55.6,30.7,30.0,32.4,64.0,57.933327
7708,2023-11-18 04:00:00+00:00,Dubai,626.0,55.9,34.5,32.0,34.8,69.6,59.233337
7709,2023-11-18 05:00:00+00:00,Dubai,649.0,53.5,37.5,37.0,35.9,71.7,60.190002
7710,2023-11-18 06:00:00+00:00,Dubai,638.0,49.6,37.6,45.0,31.4,68.7,60.533337
7711,2023-11-18 07:00:00+00:00,Dubai,570.0,43.7,32.6,56.0,29.6,69.2,60.756664
7712,2023-11-18 08:00:00+00:00,Dubai,468.0,36.3,24.6,68.0,27.9,67.3,60.903336
7713,2023-11-18 09:00:00+00:00,Dubai,382.0,30.1,18.0,79.0,25.9,62.9,60.97
7714,2023-11-18 10:00:00+00:00,Dubai,327.0,25.6,14.2,87.0,23.9,57.9,60.94
7715,2023-11-18 11:00:00+00:00,Dubai,288.0,22.3,11.7,92.0,21.9,52.9,60.806664
7716,2023-11-18 12:00:00+00:00,Dubai,260.0,19.7,9.7,87.0,21.8,52.4,60.583336
7717,2023-11-18 13:00:00+00:00,Dubai,270.0,24.4,10.1,81.0,22.5,51.3,60.77667
7718,2023-11-18 14:00:00+00:00,Dubai,285.0,30.9,10.6,74.0,25.6,54.0,61.083336
7719,2023-11-18 15:00:00+00:00,Dubai,299.0,35.7,11.3,68.0,28.7,57.9,61.443333
7720,2023-11-18 16:00:00+00:00,Dubai,309.0,36.8,12.2,67.0,30.7,60.3,61.878334
7721,2023-11-18 17:00:00+00:00,Dubai,317.0,36.1,13.3,67.0,32.4,62.2,62.343334
7722,2023-11-18 18:00:00+00:00,Dubai,330.0,36.3,14.5,67.0,33.9,64.3,62.79667
7723,2023-11-18 19:00:00+00:00,Dubai,346.0,37.5,15.5,65.0,35.6,66.4,63.231674
7724,2023-11-18 20:00:00+00:00,Dubai,367.0,39.5,16.7,62.0,36.6,67.5,63.64834
7725,2023-11-18 21:00:00+00:00,Dubai,397.0,44.7,18.6,55.0,39.2,70.3,64.04167
7726,2023-11-18 22:00:00+00:00,Dubai,447.0,56.7,22.0,39.0,44.1,76.4,64.473335
7727,2023-11-18 23:00:00+00:00,Dubai,507.0,71.9,26.2,19.0,46.4,78.7,64.99167
7728,2023-11-19 00:00:00+00:00,Dubai,515.0,70.0,19.6,14.0,64.3,102.2,65.52333
7729,2023-11-19 01:00:00+00:00,Dubai,570.0,72.7,23.7,10.0,57.7,93.1,66.39
7730,2023-11-19 02:00:00+00:00,Dubai,647.0,76.4,29.6,5.0,54.9,89.2,67.24999
7731,2023-11-19 03:00:00+00:00,Dubai,711.0,78.4,36.3,4.0,54.9,89.4,67.93667
7732,2023-11-19 04:00:00+00:00,Dubai,760.0,77.7,45.3,10.0,57.5,93.8,68.68667
7733,2023-11-19 05:00:00+00:00,Dubai,795.0,75.3,55.0,20.0,52.0,88.9,69.443344
7734,2023-11-19 06:00:00+00:00,Dubai,791.0,71.7,59.3,31.0,35.9,68.9,69.98
7735,2023-11-19 07:00:00+00:00,Dubai,715.0,65.6,53.5,43.0,29.5,60.5,70.13
7736,2023-11-19 08:00:00+00:00,Dubai,599.0,58.3,42.2,56.0,27.0,56.9,70.12666
7737,2023-11-19 09:00:00+00:00,Dubai,512.0,53.7,33.4,66.0,26.3,56.0,70.09667
7738,2023-11-19 10:00:00+00:00,Dubai,487.0,54.4,30.6,69.0,26.4,55.9,70.11001
7739,2023-11-19 11:00:00+00:00,Dubai,490.0,57.8,30.2,69.0,26.7,56.1,70.19334
7740,2023-11-19 12:00:00+00:00,Dubai,478.0,48.8,26.9,81.0,26.4,54.9,70.35333
7741,2023-11-19 13:00:00+00:00,Dubai,466.0,50.0,25.4,79.0,27.4,55.6,70.506676
7742,2023-11-19 14:00:00+00:00,Dubai,448.0,51.6,23.4,77.0,29.1,57.4,70.670006
7743,2023-11-19 15:00:00+00:00,Dubai,428.0,52.2,21.7,75.0,28.3,55.9,70.78667
7744,2023-11-19 16:00:00+00:00,Dubai,404.0,50.4,20.7,74.0,27.1,53.7,70.77333
7745,2023-11-19 17:00:00+00:00,Dubai,378.0,47.7,20.0,74.0,26.6,52.3,70.653336
7746,2023-11-19 18:00:00+00:00,Dubai,362.0,46.8,20.0,71.0,27.2,52.5,70.46
7747,2023-11-19 19:00:00+00:00,Dubai,364.0,49.8,21.1,64.0,28.9,54.0,70.23667
7748,2023-11-19 20:00:00+00:00,Dubai,375.0,54.6,22.8,54.0,29.8,53.8,70.013336
7749,2023-11-19 21:00:00+00:00,Dubai,381.0,57.9,23.9,46.0,29.5,51.6,69.78667
